"ID","time","lon","lat","ID_old","centre_lon","centre_lat","d2c"
"4182101-1",2011-12-15 11:54:48,-8.943228714,-65.42393259,4182101,0.740114067,-69.86897525,0.642556823402535
"4182101-1",2011-12-15 12:24:48,-9.135379457,-65.23771013,4182101,0.740114067,-69.86897525,0.664702310367484
"4182101-1",2011-12-15 12:54:48,-9.276689943,-65.02150917,4182101,0.740114067,-69.86897525,0.688357091398672
"4182101-1",2011-12-15 13:24:48,-9.392782866,-64.79110901,4182101,0.740114067,-69.86897525,0.712822664190823
"4182101-1",2011-12-15 13:54:48,-9.506707251,-64.56081004,4182101,0.740114067,-69.86897525,0.737387971608513
"4182101-1",2011-12-15 14:24:48,-9.595079948,-64.41621306,4182101,0.740114067,-69.86897525,0.753316052846713
"4182101-1",2011-12-15 14:54:48,-9.670776693,-64.31475057,4182101,0.740114067,-69.86897525,0.764867372002404
"4182101-1",2011-12-15 15:24:48,-9.745858172,-64.21328452,4182101,0.740114067,-69.86897525,0.77642376992048
"4182101-1",2011-12-15 15:54:48,-9.84272156,-64.05349682,4182101,0.740114067,-69.86897525,0.794128814994305
"4182101-1",2011-12-15 16:24:48,-9.944776095,-63.87670557,4182101,0.740114067,-69.86897525,0.813652779713822
"4182101-1",2011-12-15 16:54:48,-10.04541223,-63.6999573,4182101,0.740114067,-69.86897525,0.833200237880634
"4182101-1",2011-12-15 17:24:48,-10.13355553,-63.47201651,4182101,0.740114067,-69.86897525,0.857486096358061
"4182101-1",2011-12-15 17:54:48,-10.21834642,-63.23596758,4182101,0.740114067,-69.86897525,0.882598479115085
"4182101-1",2011-12-15 18:24:48,-10.30160254,-63.00008608,4182101,0.740114067,-69.86897525,0.907772087275119
"4182101-1",2011-12-15 18:54:48,-10.40957653,-62.82604329,4182101,0.740114067,-69.86897525,0.927505626139705
"4182101-1",2011-12-15 19:24:48,-10.51883885,-62.65837382,4182101,0.740114067,-69.86897525,0.946675823523984
"4182101-1",2011-12-15 19:54:48,-10.6267197,-62.49072485,4182101,0.740114067,-69.86897525,0.965844955017992
"4182101-1",2011-12-15 20:24:48,-10.64945437,-62.37189504,4182101,0.740114067,-69.86897525,0.978208390828517
"4182101-1",2011-12-15 20:54:48,-10.65844782,-62.2610206,4182101,0.740114067,-69.86897525,0.989488589948002
"4182101-1",2011-12-15 21:24:48,-10.66736692,-62.15019659,4182101,0.740114067,-69.86897525,1.00078875269359
"4182101-1",2011-12-15 21:54:48,-10.69929292,-62.03240303,4182101,0.740114067,-69.86897525,1.01333586215422
"4182101-1",2011-12-15 22:24:48,-10.73425474,-61.91364558,4182101,0.740114067,-69.86897525,1.0260701007404
"4182101-1",2011-12-15 22:54:48,-10.76891059,-61.79493754,4182101,0.740114067,-69.86897525,1.03881307648227
"4182101-1",2011-12-15 23:24:48,-10.80229833,-61.6145005,4182101,0.740114067,-69.86897525,1.05779189694274
"4182101-1",2011-12-15 23:54:48,-10.83515776,-61.42882577,4182101,0.740114067,-69.86897525,1.07734159094436
"4182101-1",2011-12-16 00:24:48,-10.86757571,-61.2432899,4182101,0.740114067,-69.86897525,1.09691891667978
"4182101-1",2011-12-16 00:54:48,-10.84728031,-61.06916672,4182101,0.740114067,-69.86897525,1.11424226944206
"4182101-1",2011-12-16 01:24:48,-10.82434128,-60.89579825,4182101,0.740114067,-69.86897525,1.13149436088685
"4182101-1",2011-12-16 01:54:48,-10.80168534,-60.72255673,4182101,0.740114067,-69.86897525,1.14879971502236
"4182101-1",2011-12-16 02:24:48,-10.74312387,-60.57641176,4182101,0.740114067,-69.86897525,1.16262213663894
"4182101-1",2011-12-16 02:54:48,-10.68484262,-60.43057362,4182101,0.740114067,-69.86897525,1.17647575130235
"4182101-1",2011-12-16 03:24:48,-10.63001742,-60.28982277,4182101,0.740114067,-69.86897525,1.18992710038009
"4182101-1",2011-12-16 03:54:48,-10.63109241,-60.24680334,4182101,0.740114067,-69.86897525,1.19440901886279
"4182101-1",2011-12-16 04:24:48,-10.63216415,-60.20379219,4182101,0.740114067,-69.86897525,1.19889242189643
"4182101-1",2011-12-16 04:54:48,-10.63323266,-60.16078932,4182101,0.740114067,-69.86897525,1.20337728159369
"4182101-1",2011-12-16 05:24:48,-10.63684738,-60.14659953,4182101,0.740114067,-69.86897525,1.20492338232015
"4182101-1",2011-12-16 05:54:48,-10.64046706,-60.13250687,4182101,0.740114067,-69.86897525,1.20645966768087
"4182101-1",2011-12-16 06:24:48,-10.64420291,-60.11443161,4182101,0.740114067,-69.86897525,1.20841211249272
"4182101-1",2011-12-16 06:54:48,-10.6495553,-60.04205923,4182101,0.740114067,-69.86897525,1.21603997000601
"4182101-1",2011-12-16 07:24:48,-10.65488073,-59.96971021,4182101,0.740114067,-69.86897525,1.22367080849237
"4182101-1",2011-12-16 07:54:48,-10.65994554,-59.90737668,4182101,0.740114067,-69.86897525,1.23025946401131
"4182101-1",2011-12-16 08:24:48,-10.66388592,-59.89252369,4182101,0.740114067,-69.86897525,1.23188445477879
"4182101-1",2011-12-16 08:54:48,-10.66782225,-59.87767157,4182101,0.740114067,-69.86897525,1.23350944574228
"4182101-1",2011-12-16 09:24:48,-10.67709524,-59.85989573,4182101,0.740114067,-69.86897525,1.23554526474134
"4182101-1",2011-12-16 09:54:48,-10.70269686,-59.83316005,4182101,0.740114067,-69.86897525,1.23883932836599
"4182101-1",2011-12-16 10:24:48,-10.72825105,-59.80642187,4182101,0.740114067,-69.86897525,1.2421330599296
"4182101-1",2011-12-16 10:54:48,-10.74934797,-59.78311994,4182101,0.740114067,-69.86897525,1.24498042615338
"4182101-1",2011-12-16 11:24:48,-10.76123775,-59.76697723,4182101,0.740114067,-69.86897525,1.24689885872081
"4182101-1",2011-12-16 11:54:48,-10.77311424,-59.75083446,4182101,0.740114067,-69.86897525,1.24881714540427
"4182101-1",2011-12-16 12:24:48,-10.80364106,-59.7115097,4182101,0.740114067,-69.86897525,1.25352243106948
"4182101-1",2011-12-16 12:54:48,-10.86951623,-59.62795134,4182101,0.740114067,-69.86897525,1.26354268980758
"4182101-1",2011-12-16 13:24:48,-10.93501312,-59.54438679,4182101,0.740114067,-69.86897525,1.2735590445823
"4182101-1",2011-12-16 13:54:48,-10.97904157,-59.48729461,4182101,0.740114067,-69.86897525,1.2803896884754
"4182101-1",2011-12-16 14:24:48,-10.98762536,-59.47454081,4182101,0.740114067,-69.86897525,1.28189083452923
"4182101-1",2011-12-16 14:54:48,-10.99620164,-59.4617871,4182101,0.740114067,-69.86897525,1.28339189057182
"4182101-1",2011-12-16 15:24:48,-11.01510321,-59.42126008,4182101,0.740114067,-69.86897525,1.28799592744676
"4182101-1",2011-12-16 15:54:48,-11.04462885,-59.35190097,4182101,0.740114067,-69.86897525,1.29582124530885
"4182101-1",2011-12-16 16:24:48,-11.07401486,-59.28255636,4182101,0.740114067,-69.86897525,1.3036448611972
"4182101-1",2011-12-16 16:54:48,-11.12348416,-59.18598426,4182101,0.740114067,-69.86897525,1.31471389631327
"4182101-1",2011-12-16 17:24:48,-11.18791371,-59.06869805,4182101,0.740114067,-69.86897525,1.32824899976775
"4182101-1",2011-12-16 17:54:48,-11.25183307,-58.95143899,4182101,0.740114067,-69.86897525,1.34177710920911
"4182101-1",2011-12-16 18:24:48,-11.26524574,-58.90782191,4182101,0.740114067,-69.86897525,1.34660599358253
"4182101-1",2011-12-16 18:54:48,-11.25332651,-58.90138502,4182101,0.740114067,-69.86897525,1.34704448857254
"4182101-1",2011-12-16 19:24:48,-11.24141244,-58.89494704,4182101,0.740114067,-69.86897525,1.34748357670081
"4182101-1",2011-12-16 19:54:48,-11.26130169,-58.85004479,4182101,0.740114067,-69.86897525,1.35257661172022
"4182101-1",2011-12-16 20:24:48,-11.29038447,-58.79391076,4182101,0.740114067,-69.86897525,1.35902790871647
"4182101-1",2011-12-16 20:54:48,-11.31935767,-58.73778394,4182101,0.740114067,-69.86897525,1.36547762175098
"4182101-1",2011-12-16 21:24:48,-11.36011141,-58.67448369,4182101,0.740114067,-69.86897525,1.37291194099002
"4182101-1",2011-12-16 21:54:48,-11.40322589,-58.60965183,4182101,0.740114067,-69.86897525,1.38055471302929
"4182101-1",2011-12-16 22:24:48,-11.44615379,-58.54482304,4182101,0.740114067,-69.86897525,1.38819505492954
"4182101-1",2011-12-16 22:54:48,-11.45908122,-58.52173191,4182101,0.740114067,-69.86897525,1.39087039098556
"4182101-1",2011-12-16 23:24:48,-11.46630807,-58.50659102,4182101,0.740114067,-69.86897525,1.39260017861409
"4182101-1",2011-12-16 23:54:48,-11.47352763,-58.49145075,4182101,0.740114067,-69.86897525,1.39432985467245
"4182101-1",2011-12-17 00:24:48,-11.51921519,-58.47913667,4182101,0.740114067,-69.86897525,1.39651949833263
"4182101-1",2011-12-17 00:54:48,-11.57219249,-58.46733783,4182101,0.740114067,-69.86897525,1.39880090176592
"4182101-1",2011-12-17 01:24:48,-11.62512813,-58.45551401,4182101,0.740114067,-69.86897525,1.40108677689227
"4182101-1",2011-12-17 01:54:48,-11.60447002,-58.46419289,4182101,0.740114067,-69.86897525,1.3997684470612
"4182101-1",2011-12-17 02:24:48,-11.57666459,-58.4748534,4182101,0.740114067,-69.86897525,1.39810150519067
"4182101-1",2011-12-17 02:54:48,-11.5488394,-58.48550738,4182101,0.740114067,-69.86897525,1.3964354471413
"4182101-1",2011-12-17 03:24:48,-11.53837536,-58.48057506,4182101,0.740114067,-69.86897525,1.39674612880295
"4182101-1",2011-12-17 03:54:48,-11.52862822,-58.47500214,4182101,0.740114067,-69.86897525,1.39713835540437
"4182101-1",2011-12-17 04:24:48,-11.51888469,-58.4694285,4182101,0.740114067,-69.86897525,1.3975309804039
"4182101-1",2011-12-17 04:54:48,-11.53319995,-58.42090831,4182101,0.740114067,-69.86897525,1.40290132400939
"4182101-1",2011-12-17 05:24:48,-11.54760293,-58.37215759,4182101,0.740114067,-69.86897525,1.40829889035154
"4182101-1",2011-12-17 05:54:48,-11.56200108,-58.32405104,4182101,0.740114067,-69.86897525,1.41363005413708
"4182101-1",2011-12-17 06:24:48,-11.57811183,-58.30251571,4182101,0.740114067,-69.86897525,1.41620644345709
"4182101-1",2011-12-17 06:54:48,-11.59419958,-58.28098023,4182101,0.740114067,-69.86897525,1.41878256609645
"4182101-1",2011-12-17 07:24:48,-11.60828193,-58.26018269,4182101,0.740114067,-69.86897525,1.42124205967238
"4182101-1",2011-12-17 07:54:48,-11.59002965,-58.25142036,4182101,0.740114067,-69.86897525,1.42180446866994
"4182101-1",2011-12-17 08:24:48,-11.57178797,-58.24265534,4182101,0.740114067,-69.86897525,1.42236815034425
"4182101-1",2011-12-17 08:54:48,-11.55581121,-58.23285398,4182101,0.740114067,-69.86897525,1.42308568991162
"4182101-1",2011-12-17 09:24:48,-11.56326189,-58.21231014,4182101,0.740114067,-69.86897525,1.42538946628354
"4182101-1",2011-12-17 09:54:48,-11.57070245,-58.19176782,4182101,0.740114067,-69.86897525,1.42769308354901
"4182101-1",2011-12-17 10:24:48,-11.57605584,-58.17262324,4182101,0.740114067,-69.86897525,1.42980932117318
"4182101-1",2011-12-17 10:54:48,-11.55696768,-58.16990555,4182101,0.740114067,-69.86897525,1.42972317794412
"4182101-1",2011-12-17 11:24:48,-11.53788295,-58.16718454,4182101,0.740114067,-69.86897525,1.42963801938884
"4182101-1",2011-12-17 11:54:48,-11.52319324,-58.16509715,4182101,0.740114067,-69.86897525,1.42957212370892
"4182101-1",2011-12-17 12:24:48,-11.52031172,-58.16472098,4182101,0.740114067,-69.86897525,1.4295557367259
"4182101-1",2011-12-17 12:54:48,-11.51743027,-58.16434472,4182101,0.740114067,-69.86897525,1.42953937334977
"4182101-1",2011-12-17 13:24:48,-11.5027269,-58.1646126,4182101,0.740114067,-69.86897525,1.42922598645506
"4182101-1",2011-12-17 13:54:48,-11.46991454,-58.16586023,4182101,0.740114067,-69.86897525,1.4284592591495
"4182101-1",2011-12-17 14:24:48,-11.4370995,-58.16709794,4182101,0.740114067,-69.86897525,1.42769485769373
"4182101-1",2011-12-17 14:54:48,-11.4139807,-58.17314521,4182101,0.740114067,-69.86897525,1.42661249990742
"4182101-1",2011-12-17 15:24:48,-11.40683123,-58.1871277,4182101,0.740114067,-69.86897525,1.42500326465306
"4182101-1",2011-12-17 15:54:48,-11.39967514,-58.20111066,4182101,0.740114067,-69.86897525,1.42339392402235
"4182101-1",2011-12-17 16:24:48,-11.41848199,-58.22171185,4182101,0.740114067,-69.86897525,1.4215897127569
"4182101-1",2011-12-17 16:54:48,-11.48755156,-58.25507021,4182101,0.740114067,-69.86897525,1.41942147981857
"4182101-1",2011-12-17 17:24:48,-11.55677378,-58.28838991,4182101,0.740114067,-69.86897525,1.41727154800536
"4182101-1",2011-12-17 17:54:48,-11.60982674,-58.31613087,4182101,0.740114067,-69.86897525,1.41540016789336
"4182101-1",2011-12-17 18:24:48,-11.63094605,-58.33299597,4182101,0.740114067,-69.86897525,1.41404642854687
"4182101-1",2011-12-17 18:54:48,-11.65208902,-58.34985833,4182101,0.740114067,-69.86897525,1.41269492310545
"4182101-1",2011-12-17 19:24:48,-11.6372276,-58.35191491,4182101,0.740114067,-69.86897525,1.4121859616207
"4182101-1",2011-12-17 19:54:48,-11.55763397,-58.32729683,4182101,0.740114067,-69.86897525,1.41320374940608
"4182101-1",2011-12-17 20:24:48,-11.47817039,-58.30262359,4182101,0.740114067,-69.86897525,1.41424213176449
"4182101-1",2011-12-17 20:54:48,-11.43262467,-58.29644254,4182101,0.740114067,-69.86897525,1.41400607091738
"4182101-1",2011-12-17 21:24:48,-11.42461873,-58.31083843,4182101,0.740114067,-69.86897525,1.41233762893074
"4182101-1",2011-12-17 21:54:48,-11.41660513,-58.32523473,4182101,0.740114067,-69.86897525,1.410669070764
"4182101-1",2011-12-17 22:24:48,-11.38542368,-58.37119792,4182101,0.740114067,-69.86897525,1.40523368607489
"4182101-1",2011-12-17 22:54:48,-11.33294729,-58.44591401,4182101,0.740114067,-69.86897525,1.39636497866933
"4182101-1",2011-12-17 23:24:48,-11.2802092,-58.52063138,4182101,0.740114067,-69.86897525,1.38749303924973
"4182101-1",2011-12-17 23:54:48,-11.2532588,-58.54668867,4182101,0.740114067,-69.86897525,1.38423342000313
"4182101-1",2011-12-18 00:24:48,-11.24839372,-58.53138743,4182101,0.740114067,-69.86897525,1.38574628704069
"4182101-1",2011-12-18 00:54:48,-11.2435336,-58.51608708,4182101,0.740114067,-69.86897525,1.38725954550583
"4182101-1",2011-12-18 01:24:48,-11.24466166,-58.52326815,4182101,0.740114067,-69.86897525,1.3865269369447
"4182101-1",2011-12-18 01:54:48,-11.24920189,-58.54324918,4182101,0.740114067,-69.86897525,1.38451599835738
"4182101-1",2011-12-18 02:24:48,-11.25374818,-58.56323192,4182101,0.740114067,-69.86897525,1.3825055714543
"4182101-1",2011-12-18 02:54:48,-11.25342774,-58.56989157,4182101,0.740114067,-69.86897525,1.38180004010812
"4182101-1",2011-12-18 03:24:48,-11.25017111,-58.56851862,4182101,0.740114067,-69.86897525,1.38188098266509
"4182101-1",2011-12-18 03:54:48,-11.24691478,-58.56714558,4182101,0.740114067,-69.86897525,1.38196196442591
"4182101-1",2011-12-18 04:24:48,-11.24647435,-58.56637683,4182101,0.740114067,-69.86897525,1.38203414646724
"4182101-1",2011-12-18 04:54:48,-11.24712286,-58.56584181,4182101,0.740114067,-69.86897525,1.38210291517147
"4182101-1",2011-12-18 05:24:48,-11.24777135,-58.56530679,4182101,0.740114067,-69.86897525,1.38217168369886
"4182101-1",2011-12-18 05:54:48,-11.23713571,-58.56595678,4182101,0.740114067,-69.86897525,1.38189710439827
"4182101-1",2011-12-18 06:24:48,-11.22639201,-58.56661703,4182101,0.740114067,-69.86897525,1.38161949160192
"4182101-1",2011-12-18 06:54:48,-11.21632047,-58.56730993,4182101,0.740114067,-69.86897525,1.38135160671576
"4182101-1",2011-12-18 07:24:48,-11.22016345,-58.56869945,4182101,0.740114067,-69.86897525,1.3812800889851
"4182101-1",2011-12-18 07:54:48,-11.22400678,-58.57008885,4182101,0.740114067,-69.86897525,1.38120862171171
"4182101-1",2011-12-18 08:24:48,-11.22576603,-58.57157639,4182101,0.740114067,-69.86897525,1.38108648183177
"4182101-1",2011-12-18 08:54:48,-11.1931793,-58.57467772,4182101,0.740114067,-69.86897525,1.38012978184245
"4182101-1",2011-12-18 09:24:48,-11.16058581,-58.57776941,4182101,0.740114067,-69.86897525,1.37917520493802
"4182101-1",2011-12-18 09:54:48,-11.13121501,-58.58083918,4182101,0.740114067,-69.86897525,1.37828625218808
"4182101-1",2011-12-18 10:24:48,-11.11824872,-58.58384167,4182101,0.740114067,-69.86897525,1.37772097457076
"4182101-1",2011-12-18 10:54:48,-11.10527983,-58.58684266,4182101,0.740114067,-69.86897525,1.37715596789822
"4182101-1",2011-12-18 11:24:48,-11.09458107,-58.58873518,4182101,0.740114067,-69.86897525,1.37675129246869
"4182101-1",2011-12-18 11:54:48,-11.09175999,-58.58678973,4182101,0.740114067,-69.86897525,1.37690159833795
"4182101-1",2011-12-18 12:24:48,-11.08893928,-58.58484422,4182101,0.740114067,-69.86897525,1.37705194170598
"4182101-1",2011-12-18 12:54:48,-11.11287132,-58.58123784,4182101,0.740114067,-69.86897525,1.37789118940518
"4182101-1",2011-12-18 13:24:48,-11.19450641,-58.57400773,4182101,0.740114067,-69.86897525,1.38022583544245
"4182101-1",2011-12-18 13:54:48,-11.27610189,-58.56671715,4182101,0.740114067,-69.86897525,1.38257391623156
"4182101-1",2011-12-18 14:24:48,-11.38021718,-58.55544403,4182101,0.740114067,-69.86897525,1.38578807957656
"4182101-1",2011-12-18 14:54:48,-11.52198155,-58.53745907,4182101,0.740114067,-69.86897525,1.39046044965706
"4182101-1",2011-12-18 15:24:48,-11.66357495,-58.51929247,4182101,0.740114067,-69.86897525,1.39517046751655
"4182101-1",2011-12-18 15:54:48,-11.75920035,-58.4931155,4182101,0.740114067,-69.86897525,1.39981873429277
"4182101-1",2011-12-18 16:24:48,-11.78458558,-58.45489307,4182101,0.740114067,-69.86897525,1.40432598057207
"4182101-1",2011-12-18 16:54:48,-11.80990627,-58.41667173,4182101,0.740114067,-69.86897525,1.40883237694629
"4182101-1",2011-12-18 17:24:48,-11.77777236,-58.37686975,4182101,0.740114067,-69.86897525,1.41235754683315
"4182101-1",2011-12-18 17:54:48,-11.6764639,-58.33509396,4182101,0.740114067,-69.86897525,1.41472456575415
"4182101-1",2011-12-18 18:24:48,-11.57543624,-58.29323258,4182101,0.740114067,-69.86897525,1.41712851882936
"4182101-1",2011-12-18 18:54:48,-11.51742203,-58.23661595,4182101,0.740114067,-69.86897525,1.4219420852851
"4182101-1",2011-12-18 19:24:48,-11.51035228,-58.16254087,4182101,0.740114067,-69.86897525,1.42959173204004
"4182101-1",2011-12-18 19:54:48,-11.50331702,-58.08849172,4182101,0.740114067,-69.86897525,1.43724527410251
"4182101-1",2011-12-18 20:24:48,-11.46838771,-58.02096947,4182101,0.740114067,-69.86897525,1.44368069385467
"4182101-1",2011-12-18 20:54:48,-11.3834277,-57.96511793,4182101,0.740114067,-69.86897525,1.44794007092161
"4182101-1",2011-12-18 21:24:48,-11.29877893,-57.90921482,4182101,0.740114067,-69.86897525,1.45223076169621
"4182101-1",2011-12-18 21:54:48,-11.12006682,-57.91841833,4182101,0.740114067,-69.86897525,1.44789977189838
"4182101-1",2011-12-18 22:24:48,-10.81498271,-58.01339532,4182101,0.740114067,-69.86897525,1.43220285331186
"4182101-1",2011-12-18 22:54:48,-10.50799515,-58.107548,4182101,0.740114067,-69.86897525,1.41664298177087
"4182101-1",2011-12-18 23:24:48,-10.25690742,-58.1817546,4182101,0.740114067,-69.86897525,1.40427873688341
"4182101-1",2011-12-18 23:54:48,-10.10172616,-58.22354674,4182101,0.740114067,-69.86897525,1.3970998462007
"4182101-1",2011-12-19 00:24:48,-9.946116311,-58.26512487,4182101,0.740114067,-69.86897525,1.38996026830152
"4182101-1",2011-12-19 00:54:48,-9.849654786,-58.29033144,4182101,0.740114067,-69.86897525,1.38560714818014
"4182101-1",2011-12-19 01:24:48,-9.839788769,-58.29195511,4182101,0.740114067,-69.86897525,1.3852640563118
"4182101-1",2011-12-19 01:54:48,-9.829921691,-58.2935779,4182101,0.740114067,-69.86897525,1.38492115190345
"4182101-1",2011-12-19 02:24:48,-9.816168067,-58.29278806,4182101,0.740114067,-69.86897525,1.3847683108284
"4182101-1",2011-12-19 02:54:48,-9.797076569,-58.2886803,4182101,0.740114067,-69.86897525,1.3848773126712
"4182101-1",2011-12-19 03:24:48,-9.777990271,-58.28456926,4182101,0.740114067,-69.86897525,1.38498740488352
"4182101-1",2011-12-19 03:54:48,-9.759281526,-58.2789642,4182101,0.740114067,-69.86897525,1.38526377596557
"4182101-1",2011-12-19 04:24:48,-9.740994945,-58.27169745,4182101,0.740114067,-69.86897525,1.38572510594545
"4182101-1",2011-12-19 04:54:48,-9.722717168,-58.26442788,4182101,0.740114067,-69.86897525,1.38618761101032
"4182101-1",2011-12-19 05:24:48,-9.70627473,-58.25621673,4182101,0.740114067,-69.86897525,1.38678246481002
"4182101-1",2011-12-19 05:54:48,-9.691273069,-58.24726769,4182101,0.740114067,-69.86897525,1.38748113236955
"4182101-1",2011-12-19 06:24:48,-9.676280293,-58.23831697,4182101,0.740114067,-69.86897525,1.388180721069
"4182101-1",2011-12-19 06:54:48,-9.663712469,-58.22968192,4182101,0.740114067,-69.86897525,1.38888833766739
"4182101-1",2011-12-19 07:24:48,-9.6532047,-58.22131569,4182101,0.740114067,-69.86897525,1.38960260607049
"4182101-1",2011-12-19 07:54:48,-9.642702746,-58.21294878,4182101,0.740114067,-69.86897525,1.3903173918324
"4182101-1",2011-12-19 08:24:48,-9.633012728,-58.2050673,4182101,0.740114067,-69.86897525,1.39099444587822
"4182101-1",2011-12-19 08:54:48,-9.62368696,-58.19740197,4182101,0.740114067,-69.86897525,1.3916548796062
"4182101-1",2011-12-19 09:24:48,-9.614365918,-58.18973613,4182101,0.740114067,-69.86897525,1.39231572556961
"4182101-1",2011-12-19 09:54:48,-9.606152117,-58.18272239,4182101,0.740114067,-69.86897525,1.39292589076754
"4182101-1",2011-12-19 10:24:48,-9.598459446,-58.17601463,4182101,0.740114067,-69.86897525,1.39351238179895
"4182101-1",2011-12-19 10:54:48,-9.590770183,-58.16930653,4182101,0.740114067,-69.86897525,1.39409916331776
"4182101-1",2011-12-19 11:24:48,-9.581316957,-58.16282956,4182101,0.740114067,-69.86897525,1.39463186108628
"4182101-1",2011-12-19 11:54:48,-9.570930137,-58.15647467,4182101,0.740114067,-69.86897525,1.39513612645885
"4182101-1",2011-12-19 12:24:48,-9.560547676,-58.15011899,4182101,0.740114067,-69.86897525,1.39564083383759
"4182101-1",2011-12-19 12:54:48,-9.549938266,-58.14286018,4182101,0.740114067,-69.86897525,1.39623848158907
"4182101-1",2011-12-19 13:24:48,-9.539208681,-58.13511115,4182101,0.740114067,-69.86897525,1.39688679965379
"4182101-1",2011-12-19 13:54:48,-9.528484583,-58.12736135,4182101,0.740114067,-69.86897525,1.39753562620181
"4182101-1",2011-12-19 14:24:48,-9.518597254,-58.11866082,4182101,0.740114067,-69.86897525,1.39830030088586
"4182101-1",2011-12-19 14:54:48,-9.508914841,-58.10973209,4182101,0.740114067,-69.86897525,1.39909309334101
"4182101-1",2011-12-19 15:24:48,-9.499238129,-58.10080288,4182101,0.740114067,-69.86897525,1.39988635384922
"4182101-1",2011-12-19 15:54:48,-9.451326833,-58.11238894,4182101,0.740114067,-69.86897525,1.39785325992269
"4182101-1",2011-12-19 16:24:48,-9.400222482,-58.12564273,4182101,0.740114067,-69.86897525,1.39559163060194
"4182101-1",2011-12-19 16:54:48,-9.35027483,-58.1382785,4182101,0.740114067,-69.86897525,1.39341787567107
"4182101-1",2011-12-19 17:24:48,-9.337722151,-58.13238107,4182101,0.740114067,-69.86897525,1.39384251263195
"4182101-1",2011-12-19 17:54:48,-9.325174358,-58.12648235,4182101,0.740114067,-69.86897525,1.39426773019026
"4182101-1",2011-12-19 18:24:48,-9.312369735,-58.12069938,4182101,0.740114067,-69.86897525,1.39467672091355
"4182101-1",2011-12-19 18:54:48,-9.291106864,-58.1186981,4182101,0.740114067,-69.86897525,1.39454317098696
"4182101-1",2011-12-19 19:24:48,-9.269846803,-58.11669267,4182101,0.740114067,-69.86897525,1.39441082335519
"4182101-1",2011-12-19 19:54:48,-9.249203234,-58.11544479,4182101,0.740114067,-69.86897525,1.39420812437578
"4182101-1",2011-12-19 20:24:48,-9.253056115,-58.1445959,4182101,0.740114067,-69.86897525,1.39115055878538
"4182101-1",2011-12-19 20:54:48,-9.256916418,-58.17375096,4182101,0.740114067,-69.86897525,1.38809344466398
"4182101-1",2011-12-19 21:24:48,-9.260821325,-58.2028416,4182101,0.740114067,-69.86897525,1.38504471067976
"4182101-1",2011-12-19 21:54:48,-9.275845032,-58.21148936,4182101,0.740114067,-69.86897525,1.38436559998034
"4182101-1",2011-12-19 22:24:48,-9.290877333,-58.2201354,4182101,0.740114067,-69.86897525,1.38368739089594
"4182101-1",2011-12-19 22:54:48,-9.305896454,-58.2286596,4182101,0.740114067,-69.86897525,1.38302257114632
"4182101-1",2011-12-19 23:24:48,-9.317922698,-58.22067061,4182101,0.740114067,-69.86897525,1.38407464912178
"4182101-1",2011-12-19 23:54:48,-9.329942586,-58.2126806,4182101,0.740114067,-69.86897525,1.3851268293756
"4182101-1",2011-12-20 00:24:48,-9.339872573,-58.20580498,4182101,0.740114067,-69.86897525,1.38602552575848
"4182101-1",2011-12-20 00:54:48,-9.315461749,-58.2173036,4182101,0.740114067,-69.86897525,1.38439419477876
"4182101-1",2011-12-20 01:24:48,-9.291032353,-58.22879736,4182101,0.740114067,-69.86897525,1.38276357531611
"4182101-1",2011-12-20 01:54:48,-9.265895664,-58.2398039,4182101,0.740114067,-69.86897525,1.3811739683075
"4182101-1",2011-12-20 02:24:48,-9.234008783,-58.24608653,4182101,0.740114067,-69.86897525,1.37997979390271
"4182101-1",2011-12-20 02:54:48,-9.202108646,-58.25235998,4182101,0.740114067,-69.86897525,1.37878755262885
"4182101-1",2011-12-20 03:24:48,-9.17298789,-58.2580039,4182101,0.740114067,-69.86897525,1.37770908655424
"4182101-1",2011-12-20 03:54:48,-9.171719295,-58.25745525,4182101,0.740114067,-69.86897525,1.37774715453469
"4182101-1",2011-12-20 04:24:48,-9.170450746,-58.25690659,4182101,0.740114067,-69.86897525,1.37778522793962
"4182101-1",2011-12-20 04:54:48,-9.168035008,-58.25627586,4182101,0.740114067,-69.86897525,1.37781342464215
"4182101-1",2011-12-20 05:24:48,-9.158824522,-58.25515866,4182101,0.740114067,-69.86897525,1.37778322166956
"4182101-1",2011-12-20 05:54:48,-9.149614717,-58.25404069,4182101,0.740114067,-69.86897525,1.37775325105616
"4182101-1",2011-12-20 06:24:48,-9.139474509,-58.25216797,4182101,0.740114067,-69.86897525,1.37778911665664
"4182101-1",2011-12-20 06:54:48,-9.127117286,-58.24849706,4182101,0.740114067,-69.86897525,1.37798174354566
"4182101-1",2011-12-20 07:24:48,-9.114763067,-58.24482481,4182101,0.740114067,-69.86897525,1.37817486206719
"4182101-1",2011-12-20 07:54:48,-9.103319266,-58.24097463,4182101,0.740114067,-69.86897525,1.3784020477452
"4182101-1",2011-12-20 08:24:48,-9.093483696,-58.23681107,4182101,0.740114067,-69.86897525,1.37868902546321
"4182101-1",2011-12-20 08:54:48,-9.083650837,-58.23264669,4182101,0.740114067,-69.86897525,1.37897634921242
"4182101-1",2011-12-20 09:24:48,-9.073770326,-58.22797803,4182101,0.740114067,-69.86897525,1.37931713477079
